best_ind,error_type,solver,seed,ABS_Fitness,SQUARED_Fitness,MSE_Fitness,MABS_Fitness,execution_time,model,method,parallel,run_id
"Individual(fitness=inf, coeffs={'A': {'E': {'n': val=17.916329513066046, 'k': val=0.7117744290280694, '-': True}, 'tau': val=1.7107960850974677}, 'B': {'A': {'n': val=5.19882384572324, 'k': val=0.5190960386152285, '-': False}, 'tau': val=1.7950483860709427}, 'C': {'B': {'n': val=4.695486870125908, 'k': val=0.4446936847328966, '-': False}, 'tau': val=2.2579171608264463}, 'D': {'C': {'n': val=4.433707354820234, 'k': val=0.5095401003488454, '-': False}, 'tau': val=2.3609492600467457}, 'E': {'D': {'n': val=12.750359854848497, 'k': val=0.20315057794640634, '-': False}, 'B': {'n': val=6.892778516049615, 'k': val=0.24889560267903743, '-': False}, 'E': {'n': val=19.7650973724349, 'k': val=1.0832751805667422, '-': False}, 'tau': val=3.6330167541997263}}, ind_size=19)",MSE,ODEINT,0,9.602391633590566,1.1948037620403826,0.014275560297858514,0.09602391633590565,1076.7528018951416,GRN5,DE,GRN5_DE_PARALLEL_20260528_124637,True
"Individual(fitness=inf, coeffs={'A': {'E': {'n': val=29.278059665310543, 'k': val=0.7514225586000958, '-': True}, 'tau': val=1.5560909276737875}, 'B': {'A': {'n': val=5.350611333718902, 'k': val=0.5515262487403116, '-': False}, 'tau': val=2.003098816139098}, 'C': {'B': {'n': val=2.5172778232636723, 'k': val=0.3719787078646224, '-': False}, 'tau': val=1.8275247695914145}, 'D': {'C': {'n': val=4.8540217415983005, 'k': val=0.5334298090255729, '-': False}, 'tau': val=2.0882282434447506}, 'E': {'D': {'n': val=2.544402023062185, 'k': val=0.27619777137643786, '-': False}, 'B': {'n': val=16.145357352786238, 'k': val=0.1822866460501087, '-': False}, 'E': {'n': val=10.188825375507086, 'k': val=1.6116519328245968, '-': False}, 'tau': val=2.2447779433635}}, ind_size=19)",MSE,ODEINT,1,8.37284497507725,1.1326355770626808,0.012828633504281118,0.0837284497507725,1141.0185761451721,GRN5,DE,GRN5_DE_PARALLEL_20260528_124637,True
"Individual(fitness=inf, coeffs={'A': {'E': {'n': val=25.61552856260231, 'k': val=0.7276645995838187, '-': True}, 'tau': val=1.6420909509981991}, 'B': {'A': {'n': val=6.3321778540343665, 'k': val=0.5291787986129232, '-': False}, 'tau': val=1.922279752075465}, 'C': {'B': {'n': val=3.136328103032996, 'k': val=0.3992896435474308, '-': False}, 'tau': val=2.3792410816992176}, 'D': {'C': {'n': val=4.990152678511151, 'k': val=0.5329774639492604, '-': False}, 'tau': val=1.9337379313909504}, 'E': {'D': {'n': val=22.890509058051588, 'k': val=0.31749262816946766, '-': False}, 'B': {'n': val=8.884323432492048, 'k': val=0.24498891573012216, '-': False}, 'E': {'n': val=9.922382357650822, 'k': val=1.9191847027322089, '-': False}, 'tau': val=3.203877678669417}}, ind_size=19)",MSE,ODEINT,2,9.86663626063552,1.2581684989095594,0.01582987971648334,0.0986663626063552,1144.8353724479675,GRN5,DE,GRN5_DE_PARALLEL_20260528_124637,True
"Individual(fitness=inf, coeffs={'A': {'E': {'n': val=20.1869388217335, 'k': val=0.7384742627850562, '-': True}, 'tau': val=1.5779199329287499}, 'B': {'A': {'n': val=6.131505998131786, 'k': val=0.5466997722172484, '-': False}, 'tau': val=2.0300260304933047}, 'C': {'B': {'n': val=2.3609578616326665, 'k': val=0.3415333279744234, '-': False}, 'tau': val=2.1735923058189868}, 'D': {'C': {'n': val=4.82154997693708, 'k': val=0.5491050197160536, '-': False}, 'tau': val=1.9306869975654113}, 'E': {'D': {'n': val=3.8098423015954417, 'k': val=0.3132055428649102, '-': False}, 'B': {'n': val=5.686508418494201, 'k': val=0.1870449099315059, '-': False}, 'E': {'n': val=6.319023724252741, 'k': val=1.8975985661947434, '-': False}, 'tau': val=2.5566112991140617}}, ind_size=19)",MSE,ODEINT,3,8.5339235676565,1.113545715894032,0.012399840613859521,0.085339235676565,1154.1697664260864,GRN5,DE,GRN5_DE_PARALLEL_20260528_124637,True
"Individual(fitness=inf, coeffs={'A': {'E': {'n': val=29.338672740198817, 'k': val=0.7188102940043083, '-': True}, 'tau': val=1.6246499959537946}, 'B': {'A': {'n': val=6.012795774721829, 'k': val=0.5186294007145639, '-': False}, 'tau': val=1.9728297729439752}, 'C': {'B': {'n': val=2.21972736104391, 'k': val=0.4065137695347756, '-': False}, 'tau': val=1.4523714889469932}, 'D': {'C': {'n': val=4.907563964589071, 'k': val=0.5092498686014575, '-': False}, 'tau': val=2.2965329564683308}, 'E': {'D': {'n': val=3.6876923113425146, 'k': val=0.33489924636331714, '-': False}, 'B': {'n': val=12.434616334395322, 'k': val=0.2268190164409537, '-': False}, 'E': {'n': val=19.915098641711154, 'k': val=1.9176690946763408, '-': False}, 'tau': val=3.0407416322974163}}, ind_size=19)",MSE,ODEINT,4,8.740822656402266,1.0791515242820848,0.011645680123603468,0.08740822656402264,1154.4103784561157,GRN5,DE,GRN5_DE_PARALLEL_20260528_124637,True
