best_ind,error_type,solver,seed,ABS_Fitness,SQUARED_Fitness,MSE_Fitness,MABS_Fitness,execution_time,model,method,parallel,run_id
"Individual(fitness=inf, coeffs={'A': {'E': {'n': val=17.21528405721098, 'k': val=0.641795277275507, '-': True}, 'tau': val=0.5850721120193436}, 'B': {'A': {'n': val=5.263224085031091, 'k': val=0.17259921719220683, '-': False}, 'tau': val=2.632958152566645}, 'C': {'B': {'n': val=17.103848672890972, 'k': val=0.8635099749834663, '-': False}, 'tau': val=2.0790260172331805}, 'D': {'C': {'n': val=15.708217300320062, 'k': val=0.47317345233333785, '-': False}, 'tau': val=2.723882842283126}, 'E': {'D': {'n': val=4.544980504821149, 'k': val=0.38632344849282807, '-': False}, 'B': {'n': val=17.516258824163966, 'k': val=0.37346038677988813, '-': False}, 'E': {'n': val=27.942568390123157, 'k': val=1.1256396759916865, '-': False}, 'tau': val=1.6003211993402098}}, ind_size=19)",MSE,ODEINT,0,76.97883287909644,6.0152506667440555,0.1447329623350592,0.3079153315163857,67.46400856971741,GRN5,DE,False,GRN5_DE_SERIAL_20260608_210729
