best_ind,error_type,solver,seed,ABS_Fitness,SQUARED_Fitness,MSE_Fitness,MABS_Fitness,execution_time,model,method,parallel,run_id
"Individual(fitness=inf, coeffs={'A': {'E': {'n': val=29.928763552452022, 'k': val=0.734038576126544, '-': False}, 'tau': val=1.6017168703141742}, 'B': {'A': {'n': val=5.165926613657072, 'k': val=0.52427145051159, '-': True}, 'tau': val=1.9136636575105042}, 'C': {'B': {'n': val=2.0180940902214655, 'k': val=0.34947086717842857, '-': True}, 'tau': val=1.703048049234708}, 'D': {'C': {'n': val=6.524960007842902, 'k': val=0.6059964791379461, '-': True}, 'tau': val=2.4590693465680546}, 'E': {'D': {'n': val=0.9969395727345071, 'k': val=0.3766778671288454, '-': True}, 'B': {'n': val=21.087857196346846, 'k': val=0.19030821523929248, '-': True}, 'E': {'n': val=1.7013151806668538, 'k': val=1.4077142816123223, '-': True}, 'tau': val=1.612702309317399}}, ind_size=19)",MSE,ODEINT,0,6.25678654922668,0.9218252910728517,0.011330158230153969,0.08342382065635573,1019.1472299098969,GRN5,DE,False,GRN5_DE_SERIAL_20260831_025009
